293868
word	neg	pos	rateNeg	ratePos
恶	177	20	0.012433267771846024	0.0014048890137679123
懒散	2	2	1.4048890137679124E-4	1.4048890137679124E-4
陌生	4	1	2.809778027535825E-4	7.024445068839562E-5
恼	16	5	0.00112391121101433	3.5122225344197806E-4
怄	0	1	0.0	7.024445068839562E-5
葱葱	0	3	0.0	2.1073335206518685E-4
怀	64	32	0.00449564484405732	0.00224782242202866
活泼	0	2	0.0	1.4048890137679124E-4
优美	2	46	1.4048890137679124E-4	0.0032312447316661984
怖	48	9	0.0033717336330429896	6.322000561955605E-4
怕	95	76	0.006673222815397584	0.005338578252318067
怒	23	4	0.0016156223658330992	2.809778027535825E-4
思	109	86	0.007656645125035122	0.006041022759202023
怜	51	16	0.0035824669851081763	0.00112391121101433
鲜美	0	7	0.0	4.917111548187693E-4
急	50	71	0.0035122225344197807	0.004987355998876089
狼狈	1	2	7.024445068839562E-5	1.4048890137679124E-4
怨	15	11	0.0010536667603259344	7.726889575723518E-4
回头	6	6	4.214667041303737E-4	4.214667041303737E-4
怪	127	134	0.008921045237426243	0.009412756392245012
谢天谢地	0	1	0.0	7.024445068839562E-5
没礼貌	3	0	2.1073335206518685E-4	0.0
堂堂	7	1	4.917111548187693E-4	7.024445068839562E-5
懒	35	41	0.0024585557740938466	0.00288002247822422
扫兴	2	6	1.4048890137679124E-4	4.214667041303737E-4
一清二楚	9	5	6.322000561955605E-4	3.5122225344197806E-4
懵	3	0	2.1073335206518685E-4	0.0
有名无实	1	0	7.024445068839562E-5	0.0
和平	2	4	1.4048890137679124E-4	2.809778027535825E-4
良莠不齐	0	3	0.0	2.1073335206518685E-4
斯文	0	1	0.0	7.024445068839562E-5
憎	1	0	7.024445068839562E-5	0.0
偷工减料	2	0	1.4048890137679124E-4	0.0
刻意	0	2	0.0	1.4048890137679124E-4
憋	5	4	3.5122225344197806E-4	2.809778027535825E-4
憾	23	143	0.0016156223658330992	0.010044956448440574
陶然	0	1	0.0	7.024445068839562E-5
憨	2	2	1.4048890137679124E-4	1.4048890137679124E-4
均一	0	2	0.0	1.4048890137679124E-4
来气	2	0	1.4048890137679124E-4	0.0
答应	41	18	0.00288002247822422	0.001264400112391121
慕	2	7	1.4048890137679124E-4	4.917111548187693E-4
慈	2	2	1.4048890137679124E-4	1.4048890137679124E-4
慎	27	8	0.0018966001685866817	5.61955605507165E-4
果断	1	0	7.024445068839562E-5	0.0
低俗	1	0	7.024445068839562E-5	0.0
依依不舍	0	1	0.0	7.024445068839562E-5
慨	2	8	1.4048890137679124E-4	5.61955605507165E-4
愕	3	1	2.1073335206518685E-4	7.024445068839562E-5
感	1000	2959	0.07024445068839562	0.20785332958696262
上相	1	0	7.024445068839562E-5	0.0
愚	7	2	4.917111548187693E-4	1.4048890137679124E-4
呆板	2	0	1.4048890137679124E-4	0.0
愁	2	5	1.4048890137679124E-4	3.5122225344197806E-4
愉	55	61	0.003863444787861759	0.0042849114919921326
死板	1	2	7.024445068839562E-5	1.4048890137679124E-4
愿	79	70	0.005549311604383254	0.004917111548187693
愧	11	34	7.726889575723518E-4	0.002388311323405451
愤	82	19	0.00576004495644844	0.0013346445630795167
愣	14	2	9.834223096375386E-4	1.4048890137679124E-4
透明	19	26	0.0013346445630795167	0.001826355717898286
渺	0	1	0.0	7.024445068839562E-5
苍白	1	0	7.024445068839562E-5	0.0
喜爱	0	4	0.0	2.809778027535825E-4
美妙	0	2	0.0	1.4048890137679124E-4
知名	5	9	3.5122225344197806E-4	6.322000561955605E-4
飞快	1	5	7.024445068839562E-5	3.5122225344197806E-4
较真	0	1	0.0	7.024445068839562E-5
二手	2	4	1.4048890137679124E-4	2.809778027535825E-4
基本	150	250	0.010536667603259343	0.017561112672098905
清	317	492	0.02226749086822141	0.03456026973869064
人来人往	3	2	2.1073335206518685E-4	1.4048890137679124E-4
暗下	0	2	0.0	1.4048890137679124E-4
埋汰	0	1	0.0	7.024445068839562E-5
疏忽	7	2	4.917111548187693E-4	1.4048890137679124E-4
朦胧	2	0	1.4048890137679124E-4	0.0
倾斜	1	1	7.024445068839562E-5	7.024445068839562E-5
暗中	2	0	1.4048890137679124E-4	0.0
湛	0	8	0.0	5.61955605507165E-4
著称	3	2	2.1073335206518685E-4	1.4048890137679124E-4
事实上	5	8	3.5122225344197806E-4	5.61955605507165E-4
半透明	1	1	7.024445068839562E-5	7.024445068839562E-5
刺鼻	11	2	7.726889575723518E-4	1.4048890137679124E-4
龌龊	2	2	1.4048890137679124E-4	1.4048890137679124E-4
有眼力	0	1	0.0	7.024445068839562E-5
溜	4	7	2.809778027535825E-4	4.917111548187693E-4
孤陋寡闻	1	0	7.024445068839562E-5	0.0
黑洞洞	2	2	1.4048890137679124E-4	1.4048890137679124E-4
讲理	1	0	7.024445068839562E-5	0.0
滥	3	5	2.1073335206518685E-4	3.5122225344197806E-4
不爽	62	50	0.0043551559426805286	0.0035122225344197807
满	316	920	0.022197246417533015	0.06462489463332396
滑	22	33	0.0015453779151447036	0.0023180668727170554
滞	0	5	0.0	3.5122225344197806E-4
真正	22	49	0.0015453779151447036	0.003441978083731385
漫	34	39	0.002388311323405451	0.002739533576847429
感激	4	6	2.809778027535825E-4	4.214667041303737E-4
漠	9	9	6.322000561955605E-4	6.322000561955605E-4
进步	4	18	2.809778027535825E-4	0.001264400112391121
单纯	0	5	0.0	3.5122225344197806E-4
节约	8	8	5.61955605507165E-4	5.61955605507165E-4
不大不小	0	2	0.0	1.4048890137679124E-4
潮	57	71	0.00400393368923855	0.004987355998876089
愕然	1	1	7.024445068839562E-5	7.024445068839562E-5
祥和	0	3	0.0	2.1073335206518685E-4
抠门儿	0	1	0.0	7.024445068839562E-5
野蛮	2	2	1.4048890137679124E-4	1.4048890137679124E-4
无故	4	1	2.809778027535825E-4	7.024445068839562E-5
疑惑	2	1	1.4048890137679124E-4	7.024445068839562E-5
无效	3	1	2.1073335206518685E-4	7.024445068839562E-5
潜	0	10	0.0	7.024445068839561E-4
明快	0	3	0.0	2.1073335206518685E-4
尴尬	12	10	8.429334082607474E-4	7.024445068839561E-4
澄	0	4	0.0	2.809778027535825E-4
澈	1	6	7.024445068839562E-5	4.214667041303737E-4
冷冷清清	1	5	7.024445068839562E-5	3.5122225344197806E-4
认真	16	14	0.00112391121101433	9.834223096375386E-4
盈盈	0	2	0.0	1.4048890137679124E-4
手软	1	0	7.024445068839562E-5	0.0
好用	20	29	0.0014048890137679123	0.0020370890699634727
从重	2	0	1.4048890137679124E-4	0.0
合格	4	9	2.809778027535825E-4	6.322000561955605E-4
清香	0	2	0.0	1.4048890137679124E-4
气	573	581	0.04025007024445069	0.040812025849957856
赫然	1	0	7.024445068839562E-5	0.0
年久失修	2	1	1.4048890137679124E-4	7.024445068839562E-5
孤零零	1	0	7.024445068839562E-5	0.0
嘈杂	20	23	0.0014048890137679123	0.0016156223658330992
有个性	0	3	0.0	2.1073335206518685E-4
头等	0	1	0.0	7.024445068839562E-5
私自	1	0	7.024445068839562E-5	0.0
惨痛	2	0	1.4048890137679124E-4	0.0
该死	0	4	0.0	2.809778027535825E-4
有勇气	1	0	7.024445068839562E-5	0.0
发火	8	0	5.61955605507165E-4	0.0
恰如其分	0	2	0.0	1.4048890137679124E-4
小心	47	37	0.003301489182354594	0.0025990446754706378
污	68	19	0.004776622646810902	0.0013346445630795167
高级	46	92	0.0032312447316661984	0.006462489463332397
歪歪扭扭	1	0	7.024445068839562E-5	0.0
均等	1	0	7.024445068839562E-5	0.0
灵光	0	1	0.0	7.024445068839562E-5
朴素	1	3	7.024445068839562E-5	2.1073335206518685E-4
沃	0	3	0.0	2.1073335206518685E-4
干净	212	993	0.01489182354593987	0.06975273953357684
照实	1	0	7.024445068839562E-5	0.0
鸟语花香	0	7	0.0	4.917111548187693E-4
油	64	95	0.00449564484405732	0.006673222815397584
可圈可点	2	0	1.4048890137679124E-4	0.0
温和	2	6	1.4048890137679124E-4	4.214667041303737E-4
沮	2	0	1.4048890137679124E-4	0.0
入耳	5	1	3.5122225344197806E-4	7.024445068839562E-5
泛	10	14	7.024445068839561E-4	9.834223096375386E-4
过气	1	0	7.024445068839562E-5	0.0
油腻	1	0	7.024445068839562E-5	0.0
泰	81	59	0.005689800505760045	0.004144422590615341
有条不紊	2	2	1.4048890137679124E-4	1.4048890137679124E-4
霸道	2	1	1.4048890137679124E-4	7.024445068839562E-5
不合理	23	20	0.0016156223658330992	0.0014048890137679123
泼	0	2	0.0	1.4048890137679124E-4
非议	1	0	7.024445068839562E-5	0.0
华美	10	13	7.024445068839561E-4	9.13177858949143E-4
注	147	192	0.010325934251194156	0.013486934532171958
一无是处	6	0	4.214667041303737E-4	0.0
澄清	0	2	0.0	1.4048890137679124E-4
洁	78	316	0.005479067153694858	0.022197246417533015
没说的	1	4	7.024445068839562E-5	2.809778027535825E-4
端庄	0	4	0.0	2.809778027535825E-4
洪	0	9	0.0	6.322000561955605E-4
甜点	1	0	7.024445068839562E-5	0.0
活	55	128	0.003863444787861759	0.00899128968811464
浑浊	1	0	7.024445068839562E-5	0.0
浊	2	0	1.4048890137679124E-4	0.0
客气	12	27	8.429334082607474E-4	0.0018966001685866817
济	101	148	0.0070946895195279575	0.010396178701882551
不会弄错	2	0	1.4048890137679124E-4	0.0
浅	3	9	2.1073335206518685E-4	6.322000561955605E-4
富有	0	1	0.0	7.024445068839562E-5
浑	7	3	4.917111548187693E-4	2.1073335206518685E-4
浪	33	97	0.0023180668727170554	0.006813711716774375
武断	0	2	0.0	1.4048890137679124E-4
浩	4	8	2.809778027535825E-4	5.61955605507165E-4
浮	0	16	0.0	0.00112391121101433
依稀	1	1	7.024445068839562E-5	7.024445068839562E-5
好玩	0	16	0.0	0.00112391121101433
空落落	0	4	0.0	2.809778027535825E-4
稀松平常	2	0	1.4048890137679124E-4	0.0
似乎	25	94	0.0017561112672098904	0.006602978364709188
润	1	8	7.024445068839562E-5	5.61955605507165E-4
涩	4	2	2.809778027535825E-4	1.4048890137679124E-4
熙和	0	1	0.0	7.024445068839562E-5
经济	83	89	0.005830289407136836	0.00625175611126721
小有名气	0	2	0.0	1.4048890137679124E-4
不像话	2	0	1.4048890137679124E-4	0.0
淑	2	4	1.4048890137679124E-4	2.809778027535825E-4
消极	1	2	7.024445068839562E-5	1.4048890137679124E-4
至上	1	7	7.024445068839562E-5	4.917111548187693E-4
淘	8	1	5.61955605507165E-4	7.024445068839562E-5
淡	38	83	0.0026692891261590333	0.005830289407136836
淫	0	1	0.0	7.024445068839562E-5
淳	1	5	7.024445068839562E-5	3.5122225344197806E-4
孤独	0	2	0.0	1.4048890137679124E-4
深	118	217	0.008288845181230683	0.015243045799381849
混	40	19	0.0028097780275358245	0.0013346445630795167
名过其实	0	2	0.0	1.4048890137679124E-4
低级	6	0	4.214667041303737E-4	0.0
平易近人	0	3	0.0	2.1073335206518685E-4
自动	32	32	0.00224782242202866	0.00224782242202866
谨慎	1	1	7.024445068839562E-5	7.024445068839562E-5
有能力	2	0	1.4048890137679124E-4	0.0
正当	0	2	0.0	1.4048890137679124E-4
横	22	14	0.0015453779151447036	9.834223096375386E-4
壮观	2	3	1.4048890137679124E-4	2.1073335206518685E-4
回味无穷	0	2	0.0	1.4048890137679124E-4
清静	3	20	2.1073335206518685E-4	0.0014048890137679123
蛮横	10	0	7.024445068839561E-4	0.0
专注	0	2	0.0	1.4048890137679124E-4
理直气壮	11	1	7.726889575723518E-4	7.024445068839562E-5
阴阳怪气	0	1	0.0	7.024445068839562E-5
安安静静	0	1	0.0	7.024445068839562E-5
了当	7	0	4.917111548187693E-4	0.0
令人发指	2	0	1.4048890137679124E-4	0.0
宽松	0	7	0.0	4.917111548187693E-4
兴高采烈	0	2	0.0	1.4048890137679124E-4
不言而喻	2	0	1.4048890137679124E-4	0.0
等外	0	2	0.0	1.4048890137679124E-4
清雅	1	2	7.024445068839562E-5	1.4048890137679124E-4
武	21	69	0.001475133464456308	0.004846867097499297
正	358	499	0.025147513346445632	0.035051980893509416
歪	9	2	6.322000561955605E-4	1.4048890137679124E-4
管事	0	1	0.0	7.024445068839562E-5
死	155	52	0.01088788985670132	0.003652711435796572
歹	1	5	7.024445068839562E-5	3.5122225344197806E-4
康乐	3	9	2.1073335206518685E-4	6.322000561955605E-4
上流	0	1	0.0	7.024445068839562E-5
不明显	5	9	3.5122225344197806E-4	6.322000561955605E-4
不法	1	0	7.024445068839562E-5	0.0
车水马龙	3	0	2.1073335206518685E-4	0.0
欢	111	502	0.007797134026411913	0.0352627142455746
欣	14	42	9.834223096375386E-4	0.002950266928912616
次	1409	2972	0.09897443101994942	0.20876650744591177
全能	1	3	7.024445068839562E-5	2.1073335206518685E-4
漆黑	2	2	1.4048890137679124E-4	1.4048890137679124E-4
非人	1	0	7.024445068839562E-5	0.0
欲	8	15	5.61955605507165E-4	0.0010536667603259344
辉煌	0	5	0.0	3.5122225344197806E-4
自负	2	0	1.4048890137679124E-4	0.0
简陋	80	27	0.005619556055071649	0.0018966001685866817
勤劳	0	2	0.0	1.4048890137679124E-4
致谢	0	2	0.0	1.4048890137679124E-4
马虎	13	12	9.13177858949143E-4	8.429334082607474E-4
毅	2	1	1.4048890137679124E-4	7.024445068839562E-5
不确切	1	0	7.024445068839562E-5	0.0
勤勉	0	1	0.0	7.024445068839562E-5
毛	248	174	0.017420623770722114	0.012222534419780837
水灵灵	0	1	0.0	7.024445068839562E-5
无伤大雅	0	1	0.0	7.024445068839562E-5
毒	35	25	0.0024585557740938466	0.0017561112672098904
坦白	0	2	0.0	1.4048890137679124E-4
下流	1	2	7.024445068839562E-5	1.4048890137679124E-4
不洁	5	0	3.5122225344197806E-4	0.0
不堪设想	4	0	2.809778027535825E-4	0.0
人道	1	0	7.024445068839562E-5	0.0
纯真	0	2	0.0	1.4048890137679124E-4
殷	3	10	2.1073335206518685E-4	7.024445068839561E-4
简单	72	96	0.005057600449564484	0.006743467266085979
残	14	12	9.834223096375386E-4	8.429334082607474E-4
殊	13	21	9.13177858949143E-4	0.001475133464456308
殆	0	1	0.0	7.024445068839562E-5
灿烂	0	4	0.0	2.809778027535825E-4
新潮	0	4	0.0	2.809778027535825E-4
凶猛	0	1	0.0	7.024445068839562E-5
粗心大意	0	2	0.0	1.4048890137679124E-4
合时	0	2	0.0	1.4048890137679124E-4
生死	0	1	0.0	7.024445068839562E-5
乱哄哄	6	4	4.214667041303737E-4	2.809778027535825E-4
目瞪口呆	1	0	7.024445068839562E-5	0.0
亏心	1	0	7.024445068839562E-5	0.0
糊涂	24	4	0.0016858668165214948	2.809778027535825E-4
道地	0	3	0.0	2.1073335206518685E-4
棒	5	98	3.5122225344197806E-4	0.00688395616746277
准确	6	14	4.214667041303737E-4	9.834223096375386E-4
发毛	1	0	7.024445068839562E-5	0.0
生气	26	6	0.001826355717898286	4.214667041303737E-4
饶人	0	1	0.0	7.024445068839562E-5
森	14	29	9.834223096375386E-4	0.0020370890699634727
方正	4	0	2.809778027535825E-4	0.0
坦率	2	0	1.4048890137679124E-4	0.0
高价位	3	0	2.1073335206518685E-4	0.0
和善	3	7	2.1073335206518685E-4	4.917111548187693E-4
大肆	0	2	0.0	1.4048890137679124E-4
容易	43	104	0.0030205113796010117	0.007305422871593144
所谓	117	70	0.008218600730542288	0.004917111548187693
合口味	2	0	1.4048890137679124E-4	0.0
活生生	3	0	2.1073335206518685E-4	0.0
迎来	1	1	7.024445068839562E-5	7.024445068839562E-5
适意	0	2	0.0	1.4048890137679124E-4
平和	2	3	1.4048890137679124E-4	2.1073335206518685E-4
不满	94	60	0.006602978364709188	0.004214667041303737
憧憬	1	0	7.024445068839562E-5	0.0
挤满	1	1	7.024445068839562E-5	7.024445068839562E-5
令人恼火	0	1	0.0	7.024445068839562E-5
自卑	0	1	0.0	7.024445068839562E-5
繁茂	0	1	0.0	7.024445068839562E-5
乐不可支	0	2	0.0	1.4048890137679124E-4
工整	0	2	0.0	1.4048890137679124E-4
大喜过望	0	3	0.0	2.1073335206518685E-4
稀罕	0	1	0.0	7.024445068839562E-5
一气之下	3	0	2.1073335206518685E-4	0.0
红眼	1	0	7.024445068839562E-5	0.0
高等	0	1	0.0	7.024445068839562E-5
形同虚设	7	6	4.917111548187693E-4	4.214667041303737E-4
台面上	1	0	7.024445068839562E-5	0.0
训练有素	0	12	0.0	8.429334082607474E-4
健康	11	32	7.726889575723518E-4	0.00224782242202866
好看	9	9	6.322000561955605E-4	6.322000561955605E-4
不堪入目	2	0	1.4048890137679124E-4	0.0
高端	0	1	0.0	7.024445068839562E-5
好说话	0	1	0.0	7.024445068839562E-5
脏乱差	11	0	7.726889575723518E-4	0.0
昂贵	1	7	7.024445068839562E-5	4.917111548187693E-4
支持	27	119	0.0018966001685866817	0.008359089631919078
看在	1	7	7.024445068839562E-5	4.917111548187693E-4
别有风味	0	3	0.0	2.1073335206518685E-4
臭味	23	7	0.0016156223658330992	4.917111548187693E-4
狠心	0	2	0.0	1.4048890137679124E-4
瞎	6	0	4.214667041303737E-4	0.0
质量差	7	3	4.917111548187693E-4	2.1073335206518685E-4
心醉	0	1	0.0	7.024445068839562E-5
佩服	7	3	4.917111548187693E-4	2.1073335206518685E-4
有派	0	1	0.0	7.024445068839562E-5
柔和	1	4	7.024445068839562E-5	2.809778027535825E-4
热心	4	30	2.809778027535825E-4	0.0021073335206518687
贸然	1	0	7.024445068839562E-5	0.0
高效	0	2	0.0	1.4048890137679124E-4
下酒	7	9	4.917111548187693E-4	6.322000561955605E-4
照本宣科	2	0	1.4048890137679124E-4	0.0
应有	11	18	7.726889575723518E-4	0.001264400112391121
烦恼	4	1	2.809778027535825E-4	7.024445068839562E-5
决定	43	45	0.0030205113796010117	0.003161000280977803
凶巴巴	0	1	0.0	7.024445068839562E-5
等不及	1	0	7.024445068839562E-5	0.0
真	712	798	0.05001404889013768	0.056055071649339705
流畅	0	9	0.0	6.322000561955605E-4
问心无愧	2	0	1.4048890137679124E-4	0.0
适度	1	8	7.024445068839562E-5	5.61955605507165E-4
强制	0	1	0.0	7.024445068839562E-5
和谐	2	8	1.4048890137679124E-4	5.61955605507165E-4
后怕	2	2	1.4048890137679124E-4	1.4048890137679124E-4
喜欢	57	388	0.00400393368923855	0.0272548468670975
推崇	0	4	0.0	2.809778027535825E-4
攘攘	1	0	7.024445068839562E-5	0.0
明明白白	2	0	1.4048890137679124E-4	0.0
及格	2	0	1.4048890137679124E-4	0.0
睿	0	1	0.0	7.024445068839562E-5
高新	1	1	7.024445068839562E-5	7.024445068839562E-5
向往	0	1	0.0	7.024445068839562E-5
睨	1	0	7.024445068839562E-5	0.0
入时	1	4	7.024445068839562E-5	2.809778027535825E-4
井井有条	0	2	0.0	1.4048890137679124E-4
悦目	0	2	0.0	1.4048890137679124E-4
不厌其烦	1	4	7.024445068839562E-5	2.809778027535825E-4
皮	52	36	0.003652711435796572	0.002528800224782242
皱	2	4	1.4048890137679124E-4	2.809778027535825E-4
合当	0	1	0.0	7.024445068839562E-5
象话	8	1	5.61955605507165E-4	7.024445068839562E-5
保准	1	0	7.024445068839562E-5	0.0
否定	3	0	2.1073335206518685E-4	0.0
行之有效	1	0	7.024445068839562E-5	0.0
益	20	8	0.0014048890137679123	5.61955605507165E-4
神气	0	1	0.0	7.024445068839562E-5
热情	49	458	0.003441978083731385	0.032171958415285196
盛	10	104	7.024445068839561E-4	0.007305422871593144
芬芳	0	1	0.0	7.024445068839562E-5
简明	0	1	0.0	7.024445068839562E-5
过时	2	10	1.4048890137679124E-4	7.024445068839561E-4
全新	5	16	3.5122225344197806E-4	0.00112391121101433
直	529	495	0.03715931441416128	0.03477100309075583
倨傲	1	0	7.024445068839562E-5	0.0
简易	2	9	1.4048890137679124E-4	6.322000561955605E-4
盼	2	17	1.4048890137679124E-4	0.0011941556617027255
大失所望	12	1	8.429334082607474E-4	7.024445068839562E-5
纯粹	5	6	3.5122225344197806E-4	4.214667041303737E-4
超标	0	1	0.0	7.024445068839562E-5
光明正大	1	0	7.024445068839562E-5	0.0
差点儿	0	1	0.0	7.024445068839562E-5
瘦	7	15	4.917111548187693E-4	0.0010536667603259344
清幽	0	4	0.0	2.809778027535825E-4
在行	4	4	2.809778027535825E-4	2.809778027535825E-4
明目张胆	1	1	7.024445068839562E-5	7.024445068839562E-5
大而全	0	1	0.0	7.024445068839562E-5
白	181	193	0.012714245574599606	0.013557178982860353
适当	3	6	2.1073335206518685E-4	4.214667041303737E-4
黑咕隆咚	4	0	2.809778027535825E-4	0.0
被动	0	1	0.0	7.024445068839562E-5
疾	0	4	0.0	2.809778027535825E-4
疼	10	7	7.024445068839561E-4	4.917111548187693E-4
心软	2	0	1.4048890137679124E-4	0.0
正经	0	1	0.0	7.024445068839562E-5
失落	0	1	0.0	7.024445068839562E-5
疑	84	56	0.005900533857825232	0.003933689238550154
保险	26	25	0.001826355717898286	0.0017561112672098904
低沉	2	0	1.4048890137679124E-4	0.0
好笑	6	4	4.214667041303737E-4	2.809778027535825E-4
疏	9	6	6.322000561955605E-4	4.214667041303737E-4
痴	1	0	7.024445068839562E-5	0.0
卫生	487	671	0.03420904748524867	0.04713402641191346
过不去	0	1	0.0	7.024445068839562E-5
烧高香	1	0	7.024445068839562E-5	0.0
心有余悸	2	4	1.4048890137679124E-4	2.809778027535825E-4
经用	2	0	1.4048890137679124E-4	0.0
痛	37	18	0.0025990446754706378	0.001264400112391121
自在	0	5	0.0	3.5122225344197806E-4
富丽堂皇	0	4	0.0	2.809778027535825E-4
味道好	2	10	1.4048890137679124E-4	7.024445068839561E-4
显著	6	3	4.214667041303737E-4	2.1073335206518685E-4
古朴	0	9	0.0	6.322000561955605E-4
写意	1	6	7.024445068839562E-5	4.214667041303737E-4
用	1239	1301	0.08703287440292216	0.0913880303456027
小看	2	0	1.4048890137679124E-4	0.0
甜	3	12	2.1073335206518685E-4	8.429334082607474E-4
生	913	1176	0.0641331834785052	0.08260747400955325
甘	13	2	9.13177858949143E-4	1.4048890137679124E-4
合情合理	0	1	0.0	7.024445068839562E-5
方便	309	1671	0.021705535262714244	0.11737847710030908
不可理喻	3	0	2.1073335206518685E-4	0.0
已知	1	0	7.024445068839562E-5	0.0
一文不值	2	0	1.4048890137679124E-4	0.0
闪闪	2	1	1.4048890137679124E-4	7.024445068839562E-5
略	26	118	0.001826355717898286	0.008288845181230683
兢兢业业	2	0	1.4048890137679124E-4	0.0
火爆	0	1	0.0	7.024445068839562E-5
臭骂	0	1	0.0	7.024445068839562E-5
无辜	1	0	7.024445068839562E-5	0.0
精神	13	8	9.13177858949143E-4	5.61955605507165E-4
相宜	0	1	0.0	7.024445068839562E-5
偏要	1	0	7.024445068839562E-5	0.0
无可厚非	3	2	2.1073335206518685E-4	1.4048890137679124E-4
后悔	37	11	0.0025990446754706378	7.726889575723518E-4
兴旺	0	2	0.0	1.4048890137679124E-4
弱势	2	0	1.4048890137679124E-4	0.0
好不容易	21	6	0.001475133464456308	4.214667041303737E-4
高明	2	0	1.4048890137679124E-4	0.0
人山人海	0	2	0.0	1.4048890137679124E-4
名不副实	10	5	7.024445068839561E-4	3.5122225344197806E-4
囊中羞涩	1	0	7.024445068839562E-5	0.0
刚刚	31	24	0.0021775779713402643	0.0016858668165214948
忽视	0	2	0.0	1.4048890137679124E-4
同情	1	1	7.024445068839562E-5	7.024445068839562E-5
愣是	5	0	3.5122225344197806E-4	0.0
名副其实	1	6	7.024445068839562E-5	4.214667041303737E-4
多虑	0	1	0.0	7.024445068839562E-5
金贵	4	0	2.809778027535825E-4	0.0
厌烦	0	4	0.0	2.809778027535825E-4
设备齐全	0	12	0.0	8.429334082607474E-4
来得	10	25	7.024445068839561E-4	0.0017561112672098904
便当	0	2	0.0	1.4048890137679124E-4
资深	0	1	0.0	7.024445068839562E-5
瑕不掩瑜	0	3	0.0	2.1073335206518685E-4
一贯	0	9	0.0	6.322000561955605E-4
劣质	12	2	8.429334082607474E-4	1.4048890137679124E-4
落后	11	10	7.726889575723518E-4	7.024445068839561E-4
琐	2	2	1.4048890137679124E-4	1.4048890137679124E-4
东倒西歪	0	1	0.0	7.024445068839562E-5
同意	48	29	0.0033717336330429896	0.0020370890699634727
瑰	1	12	7.024445068839562E-5	8.429334082607474E-4
迎接	4	2	2.809778027535825E-4	1.4048890137679124E-4
不详	1	1	7.024445068839562E-5	7.024445068839562E-5
鼎沸	2	0	1.4048890137679124E-4	0.0
瑞	5	28	3.5122225344197806E-4	0.001966844619275077
惨淡	0	2	0.0	1.4048890137679124E-4
暗无天日	1	0	7.024445068839562E-5	0.0
自大	1	0	7.024445068839562E-5	0.0
上赶	2	3	1.4048890137679124E-4	2.1073335206518685E-4
破败	2	1	1.4048890137679124E-4	7.024445068839562E-5
珍	8	3	5.61955605507165E-4	2.1073335206518685E-4
霸气	0	2	0.0	1.4048890137679124E-4
无赖	0	1	0.0	7.024445068839562E-5
不赖	0	2	0.0	1.4048890137679124E-4
玉	4	13	2.809778027535825E-4	9.13177858949143E-4
高等级	0	1	0.0	7.024445068839562E-5
玄	2	4	1.4048890137679124E-4	2.809778027535825E-4
率	35	69	0.0024585557740938466	0.004846867097499297
无缘无故	2	0	1.4048890137679124E-4	0.0
首屈一指	0	4	0.0	2.809778027535825E-4
发指	2	0	1.4048890137679124E-4	0.0
慵懒	0	1	0.0	7.024445068839562E-5
舒适	31	312	0.0021775779713402643	0.02191626861477943
无光	0	1	0.0	7.024445068839562E-5
生动	0	2	0.0	1.4048890137679124E-4
亲热	1	0	7.024445068839562E-5	0.0
温馨	27	216	0.0018966001685866817	0.015172801348693454
俏丽	0	2	0.0	1.4048890137679124E-4
自如	1	0	7.024445068839562E-5	0.0
闪亮	2	0	1.4048890137679124E-4	0.0
科学	0	3	0.0	2.1073335206518685E-4
中肯	1	10	7.024445068839562E-5	7.024445068839561E-4
正确	7	4	4.917111548187693E-4	2.809778027535825E-4
期望	14	22	9.834223096375386E-4	0.0015453779151447036
猴	2	3	1.4048890137679124E-4	2.1073335206518685E-4
昭著	0	2	0.0	1.4048890137679124E-4
以求	0	2	0.0	1.4048890137679124E-4
狂	18	19	0.001264400112391121	0.0013346445630795167
无谓	0	1	0.0	7.024445068839562E-5
有品味	2	2	1.4048890137679124E-4	1.4048890137679124E-4
悬空	0	2	0.0	1.4048890137679124E-4
狠	4	8	2.809778027535825E-4	5.61955605507165E-4
狡	7	0	4.917111548187693E-4	0.0
极好	0	13	0.0	9.13177858949143E-4
骄横	0	1	0.0	7.024445068839562E-5
私密	3	9	2.1073335206518685E-4	6.322000561955605E-4
十全十美	2	2	1.4048890137679124E-4	1.4048890137679124E-4
麻烦	50	53	0.0035122225344197807	0.0037229558864849675
异常	2	9	1.4048890137679124E-4	6.322000561955605E-4
踏实	3	5	2.1073335206518685E-4	3.5122225344197806E-4
精确	0	2	0.0	1.4048890137679124E-4
和软	4	9	2.809778027535825E-4	6.322000561955605E-4
目中无人	2	0	1.4048890137679124E-4	0.0
牛	54	97	0.0037932003371733635	0.006813711716774375
巴结	0	1	0.0	7.024445068839562E-5
牢	2	4	1.4048890137679124E-4	2.809778027535825E-4
笔直	0	1	0.0	7.024445068839562E-5
粗糙	5	9	3.5122225344197806E-4	6.322000561955605E-4
低廉	1	0	7.024445068839562E-5	0.0
不合情理	1	0	7.024445068839562E-5	0.0
爱	54	83	0.0037932003371733635	0.005830289407136836
古怪	0	1	0.0	7.024445068839562E-5
隐约	0	1	0.0	7.024445068839562E-5
爽	69	143	0.004846867097499297	0.010044956448440574
呆呆	0	2	0.0	1.4048890137679124E-4
适宜	2	5	1.4048890137679124E-4	3.5122225344197806E-4
配不上	6	5	4.214667041303737E-4	3.5122225344197806E-4
丰茂	0	1	0.0	7.024445068839562E-5
有望	1	0	7.024445068839562E-5	0.0
